run_id,fold,held_out_user,validation_user,n_train_windows,n_test_windows,trials_used,position_accuracy,macro_f1,room_accuracy,mean_distance_error,median_distance_error,rmse_distance_error,p90_distance_error,majority_position_accuracy,majority_room_accuracy,fit_seconds,predict_seconds,wall_seconds,parameter_count,best_val_accuracy,best_epoch,mean_seconds_per_epoch,samples,stopped_epoch,patience_triggered,model,dataset
ml__knn__2_4ghz__lovo__ebl-session__09230c,01,01,,7336,1570,01,0.086624203821656,0.0831195785965729,0.497452229299363,4.9981455106378725,4.0,6.304532794582148,11.180339887498947,0.0210191082802547,0.6490445859872611,,,,,,,,1570.0,,,KNN,2.4 GHz
ml__knn__2_4ghz__lovo__ebl-session__09230c,02,02,,7492,1414,01,0.0643564356435643,0.0547101661633168,0.4434229137199434,5.406062150248723,4.123105625617661,6.6337293374245005,11.180339887498947,0.0198019801980198,0.6301272984441302,,,,,,,,1414.0,,,KNN,2.4 GHz
ml__knn__2_4ghz__lovo__ebl-session__09230c,03,03,,7319,1587,01,0.0611216131064902,0.0534100236755238,0.4228103339634531,5.472420413851731,4.47213595499958,6.62198320941007,11.04536101718726,0.0195337114051669,0.649653434152489,,,,,,,,1587.0,,,KNN,2.4 GHz
ml__knn__2_4ghz__lovo__ebl-session__09230c,04,04,,7346,1560,01,0.1301282051282051,0.1335018879791299,0.4724358974358974,5.215528779473499,4.123105625617661,6.649127569531016,11.704699910719626,0.0205128205128205,0.6557692307692308,,,,,,,,1560.0,,,KNN,2.4 GHz
ml__knn__2_4ghz__lovo__ebl-session__09230c,05,05,,7420,1486,01,0.1258411843876177,0.1153558969324868,0.6372812920592194,4.619210577601242,3.605551275463989,6.018421697656371,11.04536101718726,0.0208613728129205,0.652086137281292,,,,,,,,1486.0,,,KNN,2.4 GHz
ml__knn__2_4ghz__lovo__ebl-session__09230c,06,06,,7617,1289,01,0.0705973622963537,0.072727438369501,0.4600465477114042,5.168147068584629,4.47213595499958,6.350018173129039,11.04536101718726,0.0224980605120248,0.6718386346004654,,,,,,,,1289.0,,,KNN,2.4 GHz
ml__svm__2_4ghz__lovo__ebl-session__s42__a7141d,01,01,,7336,1570,01,0.1636942675159235,0.1579914346620622,0.4694267515923567,4.67821886578749,4.0,6.068767280571276,10.44030650891055,0.0210191082802547,0.6490445859872611,,,,,,,,1570.0,,,SVM,2.4 GHz
ml__svm__2_4ghz__lovo__ebl-session__s42__a7141d,02,02,,7492,1414,01,0.1089108910891089,0.0996749247661372,0.6202263083451203,4.047140710880293,3.1622776601683795,5.196356573671163,9.0,0.0198019801980198,0.6301272984441302,,,,,,,,1414.0,,,SVM,2.4 GHz
ml__svm__2_4ghz__lovo__ebl-session__s42__a7141d,03,03,,7319,1587,01,0.1285444234404537,0.1107104748094964,0.7032136105860114,4.0402398641259385,3.1622776601683795,5.25751480052665,9.055385138137416,0.0195337114051669,0.649653434152489,,,,,,,,1587.0,,,SVM,2.4 GHz
ml__svm__2_4ghz__lovo__ebl-session__s42__a7141d,04,04,,7346,1560,01,0.2435897435897435,0.2201039515734386,0.6538461538461539,4.04837655155012,2.23606797749979,5.818736315360261,11.04536101718726,0.0205128205128205,0.6557692307692308,,,,,,,,1560.0,,,SVM,2.4 GHz
ml__svm__2_4ghz__lovo__ebl-session__s42__a7141d,05,05,,7420,1486,01,0.2422611036339165,0.224246859293836,0.7550471063257066,3.734943755706464,3.0,5.313964943295482,10.198039027185567,0.0208613728129205,0.652086137281292,,,,,,,,1486.0,,,SVM,2.4 GHz
ml__svm__2_4ghz__lovo__ebl-session__s42__a7141d,06,06,,7617,1289,01,0.0814584949573312,0.0526057155625543,0.6276183087664856,3.7527870710448616,3.605551275463989,4.459106493625099,7.0,0.0224980605120248,0.6718386346004654,,,,,,,,1289.0,,,SVM,2.4 GHz
ml__rf__5ghz__lovo__ebl-session__s42__694ab2,01,01,,8067,1628,01,0.0952088452088452,0.075580161815463,0.6713759213759214,3.936143313067704,4.123105625617661,4.519273495135354,7.0,0.0196560196560196,0.6621621621621622,,,,,,,,1628.0,,,RF,5 GHz
ml__rf__5ghz__lovo__ebl-session__s42__694ab2,02,02,,8097,1598,01,0.0569461827284105,0.0506680378385368,0.5913642052565707,4.445254324842352,4.242640687119285,5.01306178753135,7.133780435089979,0.0200250312891113,0.6508135168961201,,,,,,,,1598.0,,,RF,5 GHz
ml__rf__5ghz__lovo__ebl-session__s42__694ab2,03,03,,8081,1614,01,0.0898389095415117,0.0691829360972638,0.4324659231722428,4.081154375246475,3.605551275463989,4.851257198545921,8.06225774829855,0.0192069392812887,0.6548946716232962,,,,,,,,1614.0,,,RF,5 GHz
ml__rf__5ghz__lovo__ebl-session__s42__694ab2,04,04,,8060,1635,01,0.1596330275229358,0.1270247068528962,0.8134556574923547,3.25993194044422,3.1622776601683795,4.008706121760762,6.708203932499369,0.019571865443425,0.6562691131498471,,,,,,,,1635.0,,,RF,5 GHz
ml__rf__5ghz__lovo__ebl-session__s42__694ab2,05,05,,8082,1613,01,0.2213267203967762,0.1677195003470421,0.6906385616862988,3.5365331094594725,3.0,4.851483050236577,9.0,0.0192188468691878,0.6540607563546187,,,,,,,,1613.0,,,RF,5 GHz
ml__rf__5ghz__lovo__ebl-session__s42__694ab2,06,06,,8088,1607,01,0.1213441194772868,0.092714312930349,0.7958929682638457,2.9726158884199854,3.0,3.591457748835103,6.082762530298219,0.0199128811449906,0.65588052271313,,,,,,,,1607.0,,,RF,5 GHz
ml__knn__5ghz__lovo__ebl-session__b7a0d3,01,01,,8067,1628,01,0.0866093366093366,0.0696171641629742,0.2972972972972973,5.161267758669965,5.0,6.1308419965958665,10.04987562112089,0.0196560196560196,0.6621621621621622,,,,,,,,1628.0,,,KNN,5 GHz
ml__knn__5ghz__lovo__ebl-session__b7a0d3,02,02,,8097,1598,01,0.0682102628285356,0.0539911050258672,0.5106382978723404,4.117814476843842,3.605551275463989,4.9260488676837655,8.06225774829855,0.0200250312891113,0.6508135168961201,,,,,,,,1598.0,,,KNN,5 GHz
ml__knn__5ghz__lovo__ebl-session__b7a0d3,03,03,,8081,1614,01,0.0631970260223048,0.0524482604932967,0.3779429987608426,5.227559852295833,4.47213595499958,6.32137068881251,11.0,0.0192069392812887,0.6548946716232962,,,,,,,,1614.0,,,KNN,5 GHz
ml__knn__5ghz__lovo__ebl-session__b7a0d3,04,04,,8060,1635,01,0.1015290519877675,0.0934921624267692,0.5082568807339449,5.071004886139807,4.123105625617661,6.289499039282669,11.0,0.019571865443425,0.6562691131498471,,,,,,,,1635.0,,,KNN,5 GHz
ml__knn__5ghz__lovo__ebl-session__b7a0d3,05,05,,8082,1613,01,0.0520768753874767,0.0474209509342028,0.2145071295722256,6.201458333649489,6.0,7.208092854829478,11.40175425099138,0.0192188468691878,0.6540607563546187,,,,,,,,1613.0,,,KNN,5 GHz
ml__knn__5ghz__lovo__ebl-session__b7a0d3,06,06,,8088,1607,01,0.0653391412570006,0.0518786322553974,0.4393279402613566,5.98595403903105,5.385164807134504,7.121358882512576,11.704699910719626,0.0199128811449906,0.65588052271313,,,,,,,,1607.0,,,KNN,5 GHz
ml__svm__5ghz__lovo__ebl-session__s42__468919,01,01,,8067,1628,01,0.1302211302211302,0.1091106657327279,0.6013513513513513,3.548602778268649,3.1622776601683795,4.56249263740108,7.810249675906654,0.0196560196560196,0.6621621621621622,,,,,,,,1628.0,,,SVM,5 GHz
ml__svm__5ghz__lovo__ebl-session__s42__468919,02,02,,8097,1598,01,0.0713391739674593,0.0477025260692329,0.7027534418022529,3.552079700163507,3.1622776601683795,4.261111514519888,7.0,0.0200250312891113,0.6508135168961201,,,,,,,,1598.0,,,SVM,5 GHz
ml__svm__5ghz__lovo__ebl-session__s42__468919,03,03,,8081,1614,01,0.1350681536555142,0.0803871324069313,0.7342007434944238,3.397868735175777,3.0,4.38822351028388,7.071067811865476,0.0192069392812887,0.6548946716232962,,,,,,,,1614.0,,,SVM,5 GHz
ml__svm__5ghz__lovo__ebl-session__s42__468919,04,04,,8060,1635,01,0.1681957186544342,0.1555750204309504,0.745565749235474,3.5923452204304565,2.8284271247461903,4.8814696739168655,9.219544457292889,0.019571865443425,0.6562691131498471,,,,,,,,1635.0,,,SVM,5 GHz
ml__svm__5ghz__lovo__ebl-session__s42__468919,05,05,,8082,1613,01,0.1215127092374457,0.1188010866167602,0.3818970861748295,5.481986070758067,5.0990195135927845,6.829697014825851,11.40175425099138,0.0192188468691878,0.6540607563546187,,,,,,,,1613.0,,,SVM,5 GHz
ml__svm__5ghz__lovo__ebl-session__s42__468919,06,06,,8088,1607,01,0.088363410080896,0.0697669877754454,0.7436216552582452,4.103448758645762,3.0,5.423909363326473,10.04987562112089,0.0199128811449906,0.65588052271313,,,,,,,,1607.0,,,SVM,5 GHz
ml__rf__fusion__lovo__ebl-session__s42__1804dc,01,01,,7331,1558,01,0.134788189987163,0.0971209807615174,0.637997432605905,3.931350557199973,4.123105625617661,4.693151813115567,7.071067811865476,0.0198973042362002,0.6527599486521181,,,,,,,,1558.0,,,RF,Fusion
ml__rf__fusion__lovo__ebl-session__s42__1804dc,02,02,,7478,1411,01,0.1183557760453579,0.0926972277970953,0.5797306874557052,4.213632122615745,4.123105625617661,4.928187341694767,7.615773105863909,0.0198440822111977,0.630049610205528,,,,,,,,1411.0,,,RF,Fusion
ml__rf__fusion__lovo__ebl-session__s42__1804dc,03,03,,7303,1586,01,0.1065573770491803,0.0927626145161349,0.435687263556116,3.934083083410007,3.605551275463989,4.724436754595356,8.06225774829855,0.019546027742749,0.650063051702396,,,,,,,,1586.0,,,RF,Fusion
ml__rf__fusion__lovo__ebl-session__s42__1804dc,04,04,,7330,1559,01,0.2540089801154586,0.2130016458548961,0.849903784477229,2.562299705269619,2.0,3.5254049121682773,6.082762530298219,0.0198845413726747,0.6555484284797948,,,,,,,,1559.0,,,RF,Fusion
ml__rf__fusion__lovo__ebl-session__s42__1804dc,05,05,,7403,1486,01,0.3189771197846568,0.2591500357002628,0.756393001345895,3.108624458557818,1.4142135623730951,4.651444442002831,8.503264829148854,0.0188425302826379,0.652086137281292,,,,,,,,1486.0,,,RF,Fusion
ml__rf__fusion__lovo__ebl-session__s42__1804dc,06,06,,7600,1289,01,0.2048099301784328,0.1762071075184598,0.861132660977502,2.362404258781183,2.0,3.054584873754492,5.0,0.0224980605120248,0.6718386346004654,,,,,,,,1289.0,,,RF,Fusion
ml__knn__fusion__lovo__ebl-session__c2bed6,01,01,,7331,1558,01,0.1084724005134788,0.0966786439813925,0.4210526315789473,4.697616564232615,4.123105625617661,5.778095950336628,9.848857801796104,0.0198973042362002,0.6527599486521181,,,,,,,,1558.0,,,KNN,Fusion
ml__knn__fusion__lovo__ebl-session__c2bed6,02,02,,7478,1411,01,0.069454287739192,0.0543913278244484,0.4819277108433735,4.46791173324659,4.0,5.518283507604946,9.219544457292889,0.0198440822111977,0.630049610205528,,,,,,,,1411.0,,,KNN,Fusion
ml__knn__fusion__lovo__ebl-session__c2bed6,03,03,,7303,1586,01,0.0662042875157629,0.0600209266635492,0.328499369482976,5.3695929385919055,5.0,6.459496464706331,10.367968324948777,0.019546027742749,0.650063051702396,,,,,,,,1586.0,,,KNN,Fusion
ml__knn__fusion__lovo__ebl-session__c2bed6,04,04,,7330,1559,01,0.1744708146247594,0.1742727739055153,0.531109685695959,4.889574074047182,4.0,6.440580533915792,11.40175425099138,0.0198845413726747,0.6555484284797948,,,,,,,,1559.0,,,KNN,Fusion
ml__knn__fusion__lovo__ebl-session__c2bed6,05,05,,7403,1486,01,0.0881561238223418,0.081725717575133,0.3445491251682369,5.8124489154814425,5.0990195135927845,6.958248878579898,11.40175425099138,0.0188425302826379,0.652086137281292,,,,,,,,1486.0,,,KNN,Fusion
ml__knn__fusion__lovo__ebl-session__c2bed6,06,06,,7600,1289,01,0.0938712179984484,0.0794449090475372,0.4336695112490302,5.089199704121435,4.47213595499958,6.216984169552676,10.44030650891055,0.0224980605120248,0.6718386346004654,,,,,,,,1289.0,,,KNN,Fusion
ml__svm__fusion__lovo__ebl-session__s42__a7141d,01,01,,7331,1558,01,0.1739409499358151,0.1570059714992634,0.5680359435173299,3.569655632242865,3.0,4.722736092590474,8.54400374531753,0.0198973042362002,0.6527599486521181,,,,,,,,1558.0,,,SVM,Fusion
ml__svm__fusion__lovo__ebl-session__s42__a7141d,02,02,,7478,1411,01,0.070871722182849,0.057018380567748,0.7668320340184267,4.018371284013531,3.605551275463989,4.740016177863405,7.280109889280518,0.0198440822111977,0.630049610205528,,,,,,,,1411.0,,,SVM,Fusion
ml__svm__fusion__lovo__ebl-session__s42__a7141d,03,03,,7303,1586,01,0.1633039092055485,0.1203440745161764,0.7635561160151324,3.325366044206558,3.0,4.363814290002412,7.071067811865476,0.019546027742749,0.650063051702396,,,,,,,,1586.0,,,SVM,Fusion
ml__svm__fusion__lovo__ebl-session__s42__a7141d,04,04,,7330,1559,01,0.2347658755612572,0.2153031345560266,0.7152020525978191,3.297119175871314,2.23606797749979,4.6582363757259015,8.94427190999916,0.0198845413726747,0.6555484284797948,,,,,,,,1559.0,,,SVM,Fusion
ml__svm__fusion__lovo__ebl-session__s42__a7141d,05,05,,7403,1486,01,0.237550471063257,0.2176788206538922,0.6446837146702558,4.115782978000871,2.23606797749979,5.8432300844353255,11.04536101718726,0.0188425302826379,0.652086137281292,,,,,,,,1486.0,,,SVM,Fusion
ml__svm__fusion__lovo__ebl-session__s42__a7141d,06,06,,7600,1289,01,0.0806826997672614,0.0524842346032747,0.730799069045772,3.5945276979110643,3.1622776601683795,4.303551855448805,7.0,0.0224980605120248,0.6718386346004654,,,,,,,,1289.0,,,SVM,Fusion
ml__rf__2_4ghz__cross_session__ebl-session__s42__447058,01,01,,8906,1552,"01,02",0.1198453608247422,0.0734422118548134,0.6005154639175257,3.94252631142632,3.1622776601683795,4.929659865726293,8.94427190999916,0.0193298969072164,0.6539948453608248,,,,,,,,1552.0,,,,
ml__rf__2_4ghz__cross_session__ebl-session__s42__447058,03,03,,8906,1530,"01,02",0.1339869281045751,0.0907115397400313,0.5450980392156862,4.032218140100539,3.1622776601683795,5.188851800402084,9.219544457292889,0.0196078431372549,0.6529411764705882,,,,,,,,1530.0,,,,
ml__rf__2_4ghz__cross_session__ebl-session__s42__447058,05,05,,8906,1600,"01,02",0.0975,0.0477814364200449,0.75375,3.63329565758245,3.605551275463989,4.357536574717417,7.0071067811865575,0.019375,0.655,,,,,,,,1600.0,,,,
ml__knn__2_4ghz__cross_session__ebl-session__09230c,01,01,,8906,1552,"01,02",0.0579896907216494,0.0537867159414909,0.5753865979381443,4.706602895349538,4.123105625617661,5.643283572933057,9.81265531966704,0.0193298969072164,0.6539948453608248,,,,,,,,1552.0,,,,
ml__knn__2_4ghz__cross_session__ebl-session__09230c,03,03,,8906,1530,"01,02",0.0993464052287581,0.0891812580746544,0.5294117647058824,4.703418313951938,3.605551275463989,6.043686275018722,11.04536101718726,0.0196078431372549,0.6529411764705882,,,,,,,,1530.0,,,,
ml__knn__2_4ghz__cross_session__ebl-session__09230c,05,05,,8906,1600,"01,02",0.098125,0.0872649240948868,0.638125,4.0788710833923965,3.1622776601683795,5.097119284458625,8.246211251235321,0.019375,0.655,,,,,,,,1600.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s42__dc4ee3,01,01,,8889,1552,"01,02",0.1005154639175257,0.0861705664897629,0.770618556701031,3.562509898966366,3.0,4.682235015702227,7.961577310586426,0.0193298969072164,0.6539948453608248,69.6137795469258,2.086764439940453,71.70054398686625,,,,,1552.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s42__dc4ee3,03,03,,8889,1529,"01,02",0.1334205362982341,0.1120027384131312,0.5755395683453237,4.014573881511401,3.1622776601683795,5.216502966998961,9.486832980505138,0.0196206671026814,0.6533682145192936,69.6137795469258,2.086764439940453,71.70054398686625,,,,,1529.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s42__dc4ee3,05,05,,8889,1598,"01,02",0.1314142678347934,0.1052185509645456,0.795369211514393,2.882773002553109,3.0,3.4840060092285183,5.0990195135927845,0.0193992490613266,0.6551939924906133,69.6137795469258,2.086764439940453,71.70054398686625,,,,,1598.0,,,,
ml__svm__2_4ghz__cross_session__ebl-session__s42__a7141d,01,01,,8906,1552,"01,02",0.0824742268041237,0.0557247695467678,0.6604381443298969,4.250009953923346,4.0,5.141740950300783,8.54400374531753,0.0193298969072164,0.6539948453608248,,,,,,,,1552.0,,,,
ml__svm__2_4ghz__cross_session__ebl-session__s42__a7141d,03,03,,8906,1530,"01,02",0.0712418300653594,0.0447800636423855,0.5666666666666667,3.978091942935915,3.605551275463989,4.719795608735117,7.280109889280518,0.0196078431372549,0.6529411764705882,,,,,,,,1530.0,,,,
ml__svm__2_4ghz__cross_session__ebl-session__s42__a7141d,05,05,,8906,1600,"01,02",0.050625,0.0342252539886156,0.688125,3.966361103821892,4.0,4.535485089822256,7.071067811865476,0.019375,0.655,,,,,,,,1600.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s43__08cc8f,01,01,,8889,1552,"01,02",0.1095360824742268,0.1074196576715938,0.7686855670103093,3.378302303557595,3.0,4.421640200407047,7.280109889280518,0.0193298969072164,0.6539948453608248,68.07043151301332,2.100221507018432,70.17065302003175,,,,,1552.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s43__08cc8f,03,03,,8889,1529,"01,02",0.1510791366906475,0.1233058475018006,0.6298234139960759,3.723737959364613,3.0,4.9216224520474,9.486832980505138,0.0196206671026814,0.6533682145192936,68.07043151301332,2.100221507018432,70.17065302003175,,,,,1529.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s43__08cc8f,05,05,,8889,1598,"01,02",0.1357947434292866,0.1040215803260058,0.7521902377972466,3.1471974490000933,3.0,3.8467189341304553,6.082762530298219,0.0193992490613266,0.6551939924906133,68.07043151301332,2.100221507018432,70.17065302003175,,,,,1598.0,,,,
ml__rf__5ghz__cross_session__ebl-session__s42__694ab2,01,01,,9695,1585,"01,02",0.0946372239747634,0.0654738764235813,0.6624605678233438,3.973951207142865,4.0,4.592271659052443,7.071067811865476,0.0195583596214511,0.656782334384858,,,,,,,,1585.0,,,,
ml__rf__5ghz__cross_session__ebl-session__s42__694ab2,03,03,,9695,1580,"01,02",0.1645569620253164,0.1321043655314627,0.7424050632911392,3.49571498192231,3.0,4.5710287460776655,8.06225774829855,0.0189873417721519,0.6556962025316456,,,,,,,,1580.0,,,,
ml__rf__5ghz__cross_session__ebl-session__s42__694ab2,05,05,,9695,1618,"01,02",0.1334981458590853,0.1035268895737431,0.6168108776266996,3.733400055832774,3.605551275463989,4.535943527377733,7.280109889280518,0.0197775030902348,0.6557478368355995,,,,,,,,1618.0,,,,
ml__knn__5ghz__cross_session__ebl-session__b7a0d3,01,01,,9695,1585,"01,02",0.0454258675078864,0.0392549214452094,0.395583596214511,4.810592646582719,4.123105625617661,5.795734317375368,10.0,0.0195583596214511,0.656782334384858,,,,,,,,1585.0,,,,
ml__knn__5ghz__cross_session__ebl-session__b7a0d3,03,03,,9695,1580,"01,02",0.0417721518987341,0.0233518206316018,0.4272151898734177,4.755730790039085,4.123105625617661,5.657972978713145,9.219544457292889,0.0189873417721519,0.6556962025316456,,,,,,,,1580.0,,,,
ml__knn__5ghz__cross_session__ebl-session__b7a0d3,05,05,,9695,1618,"01,02",0.0494437577255871,0.0433242805846195,0.2447466007416563,6.055979910673794,6.0,7.075917128814063,11.180339887498947,0.0197775030902348,0.6557478368355995,,,,,,,,1618.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s44__5ccebc,01,01,,8889,1552,"01,02",0.1204896907216494,0.1127825955897922,0.7757731958762887,3.671635353071279,3.0,4.9495522030088015,9.055385138137416,0.0193298969072164,0.6539948453608248,69.5211832409259,1.665434405906126,71.18661764683202,,,,,1552.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s44__5ccebc,03,03,,8889,1529,"01,02",0.1523871811641595,0.1340055031047654,0.6344015696533682,3.804647215750198,3.0,5.045444234282619,10.0,0.0196206671026814,0.6533682145192936,69.5211832409259,1.665434405906126,71.18661764683202,,,,,1529.0,,,,
dl__cnn_room__fusion__cross_session__ebl-session__s44__5ccebc,05,05,,8889,1598,"01,02",0.1520650813516896,0.1278529204868856,0.7984981226533167,2.9025429643112424,3.0,3.5720721751569724,5.0990195135927845,0.0193992490613266,0.6551939924906133,69.5211832409259,1.665434405906126,71.18661764683202,,,,,1598.0,,,,
ml__svm__5ghz__cross_session__ebl-session__s42__468919,01,01,,9695,1585,"01,02",0.0725552050473186,0.0711205241841121,0.7457413249211357,4.0616778229117445,3.1622776601683795,5.126599158062272,9.486832980505138,0.0195583596214511,0.656782334384858,,,,,,,,1585.0,,,,
ml__svm__5ghz__cross_session__ebl-session__s42__468919,03,03,,9695,1580,"01,02",0.1075949367088607,0.0993637332633149,0.5284810126582279,4.196883006264087,4.0,5.25278708419623,9.055385138137416,0.0189873417721519,0.6556962025316456,,,,,,,,1580.0,,,,
ml__svm__5ghz__cross_session__ebl-session__s42__468919,05,05,,9695,1618,"01,02",0.1155747836835599,0.0876081524228815,0.7008652657601978,3.489690052949915,3.1622776601683795,4.283019047723744,6.708203932499369,0.0197775030902348,0.6557478368355995,,,,,,,,1618.0,,,,
ml__rf__fusion__cross_session__ebl-session__s42__1804dc,01,01,,8889,1552,"01,02",0.1456185567010309,0.1073036543401321,0.6681701030927835,3.9166418847985054,3.1622776601683795,4.985352255698895,8.910077245703537,0.0193298969072164,0.6539948453608248,,,,,,,,1552.0,,,,
ml__rf__fusion__cross_session__ebl-session__s42__1804dc,03,03,,8889,1529,"01,02",0.1883584041857423,0.1485239929357227,0.6605624591236102,3.7005407440762337,3.1622776601683795,4.8465666850971445,8.94427190999916,0.0196206671026814,0.6533682145192936,,,,,,,,1529.0,,,,
ml__rf__fusion__cross_session__ebl-session__s42__1804dc,05,05,,8889,1598,"01,02",0.1445556946182728,0.0969519768479037,0.6051314142678348,3.752107738635762,3.605551275463989,4.559164668894689,7.280109889280518,0.0193992490613266,0.6551939924906133,,,,,,,,1598.0,,,,
ml__knn__fusion__cross_session__ebl-session__c2bed6,01,01,,8889,1552,"01,02",0.0618556701030927,0.0546178239816658,0.4587628865979381,4.638856892334642,4.123105625617661,5.6651630307475225,9.486832980505138,0.0193298969072164,0.6539948453608248,,,,,,,,1552.0,,,,
ml__knn__fusion__cross_session__ebl-session__c2bed6,03,03,,8889,1529,"01,02",0.079136690647482,0.0734338812772256,0.382603008502289,5.03560196057945,4.47213595499958,6.127701417059934,10.198039027185567,0.0196206671026814,0.6533682145192936,,,,,,,,1529.0,,,,
ml__knn__fusion__cross_session__ebl-session__c2bed6,05,05,,8889,1598,"01,02",0.0876095118898623,0.0798136599433948,0.4730913642052565,4.913138821701416,4.123105625617661,6.029288133290928,10.198039027185567,0.0193992490613266,0.6551939924906133,,,,,,,,1598.0,,,,
ml__svm__fusion__cross_session__ebl-session__s42__a7141d,01,01,,8889,1552,"01,02",0.1224226804123711,0.0975743223723226,0.7351804123711341,3.977497235214903,3.605551275463989,4.98166742258838,7.981024967590683,0.0193298969072164,0.6539948453608248,,,,,,,,1552.0,,,,
ml__svm__fusion__cross_session__ebl-session__s42__a7141d,03,03,,8889,1529,"01,02",0.1072596468279921,0.0937185833645486,0.3996075866579464,4.204722302669805,3.605551275463989,5.080322778043142,8.54400374531753,0.0196206671026814,0.6533682145192936,,,,,,,,1529.0,,,,
ml__svm__fusion__cross_session__ebl-session__s42__a7141d,05,05,,8889,1598,"01,02",0.1051314142678347,0.0742912040153388,0.7672090112640801,3.667099377955264,3.605551275463989,4.459314056255221,7.0,0.0193992490613266,0.6551939924906133,,,,,,,,1598.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s42__9b1404,01,01,,8906,1552,"01,02",0.0682989690721649,0.0590665678857012,0.6108247422680413,4.563257599495455,3.802775637731995,5.631282287915033,9.219544457292889,0.0193298969072164,0.6539948453608248,26.42262502200901,1.4526374549604952,27.87526247696951,,,,,1552.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s42__9b1404,03,03,,8906,1530,"01,02",0.1019607843137254,0.0635645976394925,0.6411764705882353,3.751253410033557,3.0,4.812497347423087,9.0,0.0196078431372549,0.6529411764705882,26.42262502200901,1.4526374549604952,27.87526247696951,,,,,1530.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s42__9b1404,05,05,,8906,1600,"01,02",0.111875,0.0760383630592157,0.795625,3.748480517071172,3.1622776601683795,4.548694867761521,7.280109889280518,0.019375,0.655,26.42262502200901,1.4526374549604952,27.87526247696951,,,,,1600.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s43__a89b5d,01,01,,8906,1552,"01,02",0.0599226804123711,0.0559926482159762,0.6346649484536082,4.593689894072661,4.0,5.628134865286694,9.848857801796104,0.0193298969072164,0.6539948453608248,25.6150717290584,1.8026452080812303,27.41771693713963,,,,,1552.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s43__a89b5d,03,03,,8906,1530,"01,02",0.1039215686274509,0.0682971979553627,0.6084967320261437,3.8848885633741976,3.1622776601683795,4.94439670976444,9.0,0.0196078431372549,0.6529411764705882,25.6150717290584,1.8026452080812303,27.41771693713963,,,,,1530.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s43__a89b5d,05,05,,8906,1600,"01,02",0.103125,0.065519775776598,0.719375,3.8943049626702178,4.0,4.616546328154847,7.211102550927978,0.019375,0.655,25.6150717290584,1.8026452080812303,27.41771693713963,,,,,1600.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s44__7b9bf2,01,01,,8906,1552,"01,02",0.0740979381443299,0.0615087514825816,0.6436855670103093,4.451802270430194,3.605551275463989,5.464270072267696,9.055385138137416,0.0193298969072164,0.6539948453608248,26.391314079985023,1.7715945469681174,28.16290862695314,,,,,1552.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s44__7b9bf2,03,03,,8906,1530,"01,02",0.115032679738562,0.0707022106143239,0.6640522875816993,3.6986046889181874,3.0,4.68658215414834,8.06225774829855,0.0196078431372549,0.6529411764705882,26.391314079985023,1.7715945469681174,28.16290862695314,,,,,1530.0,,,,
dl__cnn__2_4ghz__cross_session__ebl-session__s44__7b9bf2,05,05,,8906,1600,"01,02",0.09,0.0658269874117579,0.786875,4.020407733204366,3.605551275463989,4.831278298752826,7.615773105863909,0.019375,0.655,26.391314079985023,1.7715945469681174,28.16290862695314,,,,,1600.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s42__9b1404,01,01,,9695,1585,"01,02",0.0410094637223974,0.0347298422291803,0.6656151419558359,4.3380063261859965,3.605551275463989,5.264187679432623,8.06225774829855,0.0195583596214511,0.656782334384858,32.196650832891464,1.8284299199003728,34.02508075279184,,,,,1585.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s42__9b1404,03,03,,9695,1580,"01,02",0.0987341772151898,0.0995726078381622,0.5867088607594937,4.320496692990301,4.0,5.429292328644077,9.538149682454694,0.0189873417721519,0.6556962025316456,32.196650832891464,1.8284299199003728,34.02508075279184,,,,,1580.0,,,,
dl__cnn__5ghz__cross_session__ebl-session__s42__9b1404,05,05,,9695,1618,"01,02",0.1316440049443757,0.0988984978396771,0.8090234857849197,3.1656676712445804,3.0,3.851700858784652,6.082762530298219,0.0197775030902348,0.6557478368355995,32.196650832891464,1.8284299199003728,34.02508075279184,,,,,1618.0,,,,
