class_weight,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,validation_position_accuracy,fit_seconds,predict_seconds
,,sqrt,4,5,500,0.7182044887780549,13.318065397907048,0.0993126688990742
,,sqrt,4,5,800,0.7231920199501247,21.383239803952165,0.16448243497870862
,,sqrt,4,10,200,0.7032418952618454,5.306333753047511,0.04633365909103304
,,sqrt,4,10,300,0.7057356608478803,7.968578514060937,0.08065066894050688
,,sqrt,4,10,500,0.7206982543640897,13.17519545299001,0.10876397998072207
,,sqrt,4,10,800,0.7256857855361596,21.09289231710136,0.1606995949987322
,,log2,1,2,200,0.6882793017456359,1.2368360030231997,0.05644201999530196
,,log2,1,2,300,0.7057356608478803,1.7778189859818667,0.07759117800742388
,,log2,1,2,500,0.7107231920199502,2.927282911958173,0.10933766793459654
,,log2,1,2,800,0.7256857855361596,4.732743795029819,0.15221965091768652
,,log2,1,5,200,0.6932668329177057,1.204583717044443,0.05880792601965368
,,log2,1,5,300,0.7082294264339152,1.7445010539377108,0.07923536899033934
,,log2,1,5,500,0.7256857855361596,2.8632357280002907,0.11095909599680454
,,log2,1,5,800,0.7256857855361596,4.624569030944258,0.1620597520377487
,,log2,1,10,200,0.6907730673316709,1.107355503947474,0.05819822696503252
,,log2,1,10,300,0.7082294264339152,1.6426471590530127,0.0787586229853332
,,log2,1,10,500,0.7107231920199502,2.6921572498977184,0.11147989903111011
,,log2,1,10,800,0.7107231920199502,4.3340134100290015,0.1612510740524158
,,log2,2,2,200,0.6957605985037406,1.13941955298651,0.05941985407844186
,,log2,2,2,300,0.7107231920199502,1.6738752209348604,0.07828933501150459
,,log2,2,2,500,0.7182044887780549,2.7954597949283198,0.09983723890036345
,,log2,2,2,800,0.7231920199501247,4.492551930015907,0.15122661902569234
,,log2,2,5,200,0.6982543640897756,1.135558838956058,0.06034622201696038
,,log2,2,5,300,0.6957605985037406,1.6772759089944884,0.0669439829653129
,,log2,2,5,500,0.6982543640897756,2.744043293991126,0.10965919296722859
,,log2,2,5,800,0.7082294264339152,4.466211430961266,0.1617840409744531
,,log2,2,10,200,0.685785536159601,1.0901911690598354,0.04890623898245394
,,log2,2,10,300,0.6758104738154613,1.6262424669694155,0.06705216807313263
,,log2,2,10,500,0.7007481296758105,2.685075568035245,0.11001569696236402
,,log2,2,10,800,0.713216957605985,4.230905183008872,0.16372381895780563
,,log2,4,2,200,0.6882793017456359,1.0217936309054494,0.05615806393325329
,,log2,4,2,300,0.7082294264339152,1.5044386259978637,0.07739460899028927
,,log2,4,2,500,0.7256857855361596,2.5027396279620007,0.109220010926947
,,log2,4,2,800,0.7281795511221946,3.9949886560207233,0.16190159495454282
,,log2,4,5,200,0.6882793017456359,1.0267970530549064,0.05691244301851839
,,log2,4,5,300,0.7082294264339152,1.541689011035487,0.06865371600724757
,,log2,4,5,500,0.7256857855361596,2.496823485940695,0.10947088000830263
,,log2,4,5,800,0.7281795511221946,4.0611004390520975,0.16188567597419024
,,log2,4,10,200,0.6957605985037406,1.035021687974222,0.05634507199283689
,,log2,4,10,300,0.7007481296758105,1.5021284070098773,0.07833953096996993
,,log2,4,10,500,0.7107231920199502,2.478730245027691,0.1087969969958067
,,log2,4,10,800,0.713216957605985,4.005221683066338,0.16060411895159632
,10.0,sqrt,1,2,200,0.5660847880299252,3.5829431989695877,0.05635794100817293
,10.0,sqrt,1,2,300,0.5835411471321695,5.419897764921188,0.07857342204079032
,10.0,sqrt,1,2,500,0.6109725685785536,8.722343243076466,0.11036503408104181
,10.0,sqrt,1,2,800,0.5935162094763092,14.031724983942695,0.15228716703131795
,10.0,sqrt,1,5,200,0.5835411471321695,3.5641908370889723,0.056782485102303326
,10.0,sqrt,1,5,300,0.5910224438902744,5.243020960013382,0.06705585692543536
,10.0,sqrt,1,5,500,0.5860349127182045,8.722453295020387,0.10992937709670514
,10.0,sqrt,1,5,800,0.6059850374064838,13.92076140397694,0.15275109198410064
,10.0,sqrt,1,10,200,0.5586034912718204,3.5308033850742504,0.056809432920999825
,10.0,sqrt,1,10,300,0.5885286783042394,5.25137783808168,0.07823902496602386
,10.0,sqrt,1,10,500,0.5835411471321695,8.762946582981385,0.09912393090780824
,10.0,sqrt,1,10,800,0.5960099750623441,13.87269022804685,0.14457162097096443
,10.0,sqrt,2,2,200,0.5660847880299252,3.52189933299087,0.05751695402432233
,10.0,sqrt,2,2,300,0.5910224438902744,5.263611479080282,0.0770396989537403
,10.0,sqrt,2,2,500,0.5960099750623441,8.683611509972252,0.10958542302250862
,10.0,sqrt,2,2,800,0.5835411471321695,13.828384371008724,0.1621064079226926
,10.0,sqrt,2,5,200,0.5810473815461347,3.5964107289910316,0.04811262700241059
,10.0,sqrt,2,5,300,0.5810473815461347,5.257977169007063,0.06679656496271491
,10.0,sqrt,2,5,500,0.5960099750623441,8.677504337043501,0.09804563096258789
,10.0,sqrt,2,5,800,0.5960099750623441,13.8765898529673,0.16044240002520382
,10.0,sqrt,2,10,200,0.5685785536159601,3.6433994150720537,0.05806124198716134
,10.0,sqrt,2,10,300,0.5935162094763092,5.261605816078372,0.07849831599742174
,10.0,sqrt,2,10,500,0.5860349127182045,8.834716800018214,0.10931520001031458
,10.0,sqrt,2,10,800,0.6034912718204489,13.82778076804243,0.15184245898853987
,10.0,sqrt,4,2,200,0.5635910224438903,3.4553690829779953,0.05783093394711614
,10.0,sqrt,4,2,300,0.5810473815461347,5.199105720967054,0.07824707997497171
,10.0,sqrt,4,2,500,0.5760598503740648,8.57628839102108,0.11000329395756125
,10.0,sqrt,4,2,800,0.5910224438902744,13.731680913013406,0.15356247802264988
,10.0,sqrt,4,5,200,0.5635910224438903,3.600354043999687,0.05748464504722506
,10.0,sqrt,4,5,300,0.5810473815461347,5.231661852099933,0.06973772100172937
,10.0,sqrt,4,5,500,0.5760598503740648,8.689196366001852,0.1093872890342027
,10.0,sqrt,4,5,800,0.5910224438902744,13.69540952600073,0.13990162801928818
,10.0,sqrt,4,10,200,0.5511221945137157,3.429425589973107,0.058190117008052766
,10.0,sqrt,4,10,300,0.5760598503740648,5.2041141600348055,0.06972054799553007
,10.0,sqrt,4,10,500,0.5885286783042394,8.573773122974671,0.10179161408450454
,10.0,sqrt,4,10,800,0.5960099750623441,13.709742879960686,0.15139148791786283
,10.0,log2,1,2,200,0.6059850374064838,0.7952257649740204,0.056434543104842305
,10.0,log2,1,2,300,0.6234413965087282,1.1910732039250433,0.07770489505492151
,10.0,log2,1,2,500,0.6458852867830424,1.980501953046769,0.11079318996053189
,10.0,log2,1,2,800,0.6508728179551122,3.084521314012818,0.1512979429680854
,10.0,log2,1,5,200,0.6234413965087282,0.8046399690210819,0.05714063695631921
,10.0,log2,1,5,300,0.6359102244389028,1.1699412208981812,0.07889860100112855
,10.0,log2,1,5,500,0.6433915211970075,1.9728388290386647,0.10882090998347849
,10.0,log2,1,5,800,0.6533665835411472,3.1223332099616528,0.1623418478993699
,10.0,log2,1,10,200,0.6159600997506235,0.7556698160478845,0.058285647071897984
,10.0,log2,1,10,300,0.6384039900249376,1.1717056810157374,0.07922440790571272
,10.0,log2,1,10,500,0.6533665835411472,1.9208493230398744,0.11116813193075359
,10.0,log2,1,10,800,0.6608478802992519,3.029847697005607,0.16223650600295514
,10.0,log2,2,2,200,0.6159600997506235,0.7713390140561387,0.057439232943579555
,10.0,log2,2,2,300,0.6134663341645885,1.208974524983205,0.06730973208323121
,10.0,log2,2,2,500,0.6359102244389028,1.8857439330313355,0.10992519103456289
,10.0,log2,2,2,800,0.6408977556109726,3.0551790579920635,0.15114219207316637
,10.0,log2,2,5,200,0.6209476309226932,0.7799792329315096,0.057447490049526095
,10.0,log2,2,5,300,0.6309226932668329,1.143938838969916,0.0784158039605245
,10.0,log2,2,5,500,0.6359102244389028,1.9963503129547462,0.09994739794638008
,10.0,log2,2,5,800,0.655860349127182,3.06023413897492,0.15321045904420316
,10.0,log2,2,10,200,0.5985037406483791,0.7853941220091656,0.056930486927740276
,10.0,log2,2,10,300,0.6259351620947631,1.1474279039539397,0.06935768201947212
,10.0,log2,2,10,500,0.6309226932668329,1.883522618911229,0.10880440496839583
,10.0,log2,2,10,800,0.655860349127182,3.131581806926988,0.15209633694030344
,10.0,log2,4,2,200,0.6034912718204489,0.7609158949926496,0.05732919299043715
,10.0,log2,4,2,300,0.6334164588528678,1.1556162220658734,0.07881739898584783
,10.0,log2,4,2,500,0.6359102244389028,1.8999550699954852,0.11040149407926947
,10.0,log2,4,2,800,0.6508728179551122,2.9668431560276076,0.13978365005459636
,10.0,log2,4,5,200,0.6034912718204489,0.7882212490076199,0.05642398400232196
,10.0,log2,4,5,300,0.6334164588528678,1.157545322086662,0.07811890402808785
,10.0,log2,4,5,500,0.6359102244389028,1.9013578379526734,0.11035803507547826
,10.0,log2,4,5,800,0.6508728179551122,3.0347738929558545,0.16126912098843604
,10.0,log2,4,10,200,0.6234413965087282,0.7806455129757524,0.05626736395061016
,10.0,log2,4,10,300,0.6458852867830424,1.1474437830038369,0.06941516604274511
,10.0,log2,4,10,500,0.6483790523690773,1.8715704900678247,0.10842485004104674
,10.0,log2,4,10,800,0.6583541147132169,3.0051356680924073,0.15088614006526768
,20.0,sqrt,1,2,200,0.71571072319202,5.449116671923548,0.057440467993728817
,20.0,sqrt,1,2,300,0.7306733167082294,8.169421192957088,0.06627011799719185
,20.0,sqrt,1,2,500,0.7206982543640897,13.482192425988615,0.11312177800573409
,20.0,sqrt,1,2,800,0.7306733167082294,21.80920610006433,0.16034851304721087
,20.0,sqrt,1,5,200,0.71571072319202,5.386086548911408,0.059088821057230234
,20.0,sqrt,1,5,300,0.7082294264339152,8.174889886053279,0.07766563293989748
,20.0,sqrt,1,5,500,0.713216957605985,13.73822638601996,0.11146800802089274
,20.0,sqrt,1,5,800,0.7182044887780549,21.445182988070883,0.1476229620166123
,20.0,sqrt,1,10,200,0.685785536159601,5.315635110018775,0.0567147460533306
,20.0,sqrt,1,10,300,0.7007481296758105,7.988613112014718,0.07700257305987179
,20.0,sqrt,1,10,500,0.7032418952618454,13.135551075916737,0.11030099797062576
,20.0,sqrt,1,10,800,0.713216957605985,21.041916040005162,0.1620007730089128
,20.0,sqrt,2,2,200,0.7231920199501247,5.389854845008813,0.05834736302495003
,20.0,sqrt,2,2,300,0.71571072319202,8.00308573199436,0.06766189495101571
,20.0,sqrt,2,2,500,0.713216957605985,13.319959673914127,0.1097658050712198
,20.0,sqrt,2,2,800,0.7231920199501247,21.114348600036465,0.15289502101950347
,20.0,sqrt,2,5,200,0.7032418952618454,5.374612133949995,0.057589330011978745
,20.0,sqrt,2,5,300,0.6982543640897756,7.979391572996974,0.0689109310042113
,20.0,sqrt,2,5,500,0.7231920199501247,13.351796014001593,0.10011613892856985
,20.0,sqrt,2,5,800,0.7356608478802993,21.230843286961317,0.15433685295283794
,20.0,sqrt,2,10,200,0.7082294264339152,5.246707611950114,0.060083486954681575
,20.0,sqrt,2,10,300,0.7182044887780549,7.812153921928257,0.0806363959563896
,20.0,sqrt,2,10,500,0.7206982543640897,12.953478518989868,0.10962946899235249
,20.0,sqrt,2,10,800,0.7231920199501247,20.715847889892757,0.1625459979986772
,20.0,sqrt,4,2,200,0.7082294264339152,5.037366739008576,0.058368147001601756
,20.0,sqrt,4,2,300,0.7057356608478803,7.696390020078979,0.07700178097002208
,20.0,sqrt,4,2,500,0.7032418952618454,12.776833508978598,0.1087342849932611
,20.0,sqrt,4,2,800,0.7281795511221946,20.24146552698221,0.1515834629535675
,20.0,sqrt,4,5,200,0.7082294264339152,5.092838376061991,0.056590937077999115
,20.0,sqrt,4,5,300,0.7057356608478803,7.662682669004425,0.0678329470101744
,20.0,sqrt,4,5,500,0.7032418952618454,12.744290521019138,0.10963860398624092
,20.0,sqrt,4,5,800,0.7281795511221946,20.163855082006194,0.15158620895817876
,20.0,sqrt,4,10,200,0.6982543640897756,5.111293138936162,0.05817187007050961
,20.0,sqrt,4,10,300,0.7182044887780549,7.585059714037925,0.0689280970254913
,20.0,sqrt,4,10,500,0.7082294264339152,12.683994706952944,0.11267892399337143
,20.0,sqrt,4,10,800,0.7057356608478803,19.930335147073492,0.16383722191676497
,20.0,log2,1,2,200,0.7356608478802993,1.1773643649648875,0.05727659503463656
,20.0,log2,1,2,300,0.7331670822942643,1.6758695170283318,0.077867103042081
,20.0,log2,1,2,500,0.7281795511221946,2.85540453705471,0.1080831540748477
,20.0,log2,1,2,800,0.743142144638404,4.457461226033047,0.1502867939416319
,20.0,log2,1,5,200,0.6957605985037406,1.1317715210607275,0.056508325971663
,20.0,log2,1,5,300,0.7182044887780549,1.627186298952438,0.06968775799032301
,20.0,log2,1,5,500,0.7231920199501247,2.7197742079151794,0.10969123209360987
,20.0,log2,1,5,800,0.7256857855361596,4.36934671504423,0.16057500999886543
,20.0,log2,1,10,200,0.6807980049875312,1.0762699920451269,0.05717266001738608
,20.0,log2,1,10,300,0.7082294264339152,1.5899317999137565,0.06765805196482688
,20.0,log2,1,10,500,0.713216957605985,2.6420052280882373,0.10900179599411786
,20.0,log2,1,10,800,0.7182044887780549,4.224518281989731,0.1578461250755936
,20.0,log2,2,2,200,0.7032418952618454,1.0930484210839495,0.05556587304454297
,20.0,log2,2,2,300,0.7206982543640897,1.6277345740236342,0.06932578992564231
,20.0,log2,2,2,500,0.7182044887780549,2.6441783839836717,0.10807787301018834
,20.0,log2,2,2,800,0.7206982543640897,4.273850238067098,0.1603740690043196
,20.0,log2,2,5,200,0.7007481296758105,1.0719855620991439,0.05719185306224972
,20.0,log2,2,5,300,0.7007481296758105,1.6090535189723596,0.06754266703501344
,20.0,log2,2,5,500,0.7107231920199502,2.6406307760626078,0.10920878301840276
,20.0,log2,2,5,800,0.7281795511221946,4.28516147506889,0.1401999939698726
,20.0,log2,2,10,200,0.685785536159601,1.036966142943129,0.05699998501222581
,20.0,log2,2,10,300,0.6907730673316709,1.5555909720715135,0.06790489901322871
,20.0,log2,2,10,500,0.7007481296758105,2.6167851359350607,0.0992437059758231
,20.0,log2,2,10,800,0.713216957605985,4.145839149015956,0.14097091497387737
,20.0,log2,4,2,200,0.6982543640897756,1.0089419409632683,0.058476013015024364
,20.0,log2,4,2,300,0.7007481296758105,1.4959077410167083,0.07836519693955779
,20.0,log2,4,2,500,0.7107231920199502,2.476215127040632,0.11098181002307683
,20.0,log2,4,2,800,0.713216957605985,3.9629858180414885,0.16430696798488498
,20.0,log2,4,5,200,0.6982543640897756,1.034147539990954,0.05559025297407061
,20.0,log2,4,5,300,0.7007481296758105,1.5214504740433767,0.06922897405456752
,20.0,log2,4,5,500,0.7107231920199502,2.4559901510365307,0.10131485795136541
,20.0,log2,4,5,800,0.713216957605985,3.9156003179959953,0.15306791302282363
,20.0,log2,4,10,200,0.713216957605985,1.0299548950279132,0.05622527492232621
,20.0,log2,4,10,300,0.71571072319202,1.4928004200337455,0.06679403793532401
,20.0,log2,4,10,500,0.7032418952618454,2.456490722950548,0.11085004894994199
,20.0,log2,4,10,800,0.7182044887780549,3.9065967809874564,0.15105721505824476
,40.0,sqrt,1,2,200,0.7256857855361596,6.168850039946847,0.056260342011228204
,40.0,sqrt,1,2,300,0.7331670822942643,9.176951264962554,0.07679993798956275
,40.0,sqrt,1,2,500,0.7306733167082294,15.24277906306088,0.10108500998467207
,40.0,sqrt,1,2,800,0.7356608478802993,24.11001775600016,0.1532449369551614
,40.0,sqrt,1,5,200,0.7107231920199502,6.019373442977667,0.057845341973006725
,40.0,sqrt,1,5,300,0.7331670822942643,9.00294196093455,0.07817081001121551
,40.0,sqrt,1,5,500,0.7381546134663342,14.996734712971374,0.11057345394510776
,40.0,sqrt,1,5,800,0.7331670822942643,23.872206729953177,0.16439875401556492
,40.0,sqrt,1,10,200,0.7206982543640897,5.843136487994343,0.05766074394341558
,40.0,sqrt,1,10,300,0.7231920199501247,8.600694871973246,0.07801575504709035
,40.0,sqrt,1,10,500,0.7406483790523691,14.269754332024604,0.11004029505420476
,40.0,sqrt,1,10,800,0.7381546134663342,22.726894522085786,0.16461638396140188
,40.0,sqrt,2,2,200,0.7206982543640897,5.792409384041093,0.057207477977499366
,40.0,sqrt,2,2,300,0.7256857855361596,8.886034996015951,0.06701110897120088
,40.0,sqrt,2,2,500,0.7356608478802993,14.52842468698509,0.11213140108156949
,40.0,sqrt,2,2,800,0.7406483790523691,23.117055144975893,0.16141280601732433
,40.0,sqrt,2,5,200,0.7281795511221946,5.825182282016613,0.06048332201316953
,40.0,sqrt,2,5,300,0.7231920199501247,8.776865482912399,0.06701517489273101
,40.0,sqrt,2,5,500,0.7256857855361596,14.46564946800936,0.11169764096848667
,40.0,sqrt,2,5,800,0.7231920199501247,22.985903038992546,0.13166399102192372
,40.0,sqrt,2,10,200,0.6982543640897756,6.080181743018329,0.056662730989046395
,40.0,sqrt,2,10,300,0.7231920199501247,8.488589299027808,0.07891436899080873
,40.0,sqrt,2,10,500,0.7306733167082294,14.08858824102208,0.1090885610319674
,40.0,sqrt,2,10,800,0.7356608478802993,22.722140409983695,0.16409166809171438
,40.0,sqrt,4,2,200,0.7057356608478803,5.398416480049491,0.05692373204510659
,40.0,sqrt,4,2,300,0.7182044887780549,8.088305703015067,0.06887431105133146
,40.0,sqrt,4,2,500,0.71571072319202,13.415993395028636,0.11396261700429022
,40.0,sqrt,4,2,800,0.7256857855361596,21.438128208974376,0.16136094403918833
,40.0,sqrt,4,5,200,0.7057356608478803,5.391836395021528,0.05833680194336921
,40.0,sqrt,4,5,300,0.7182044887780549,8.089102810947224,0.0675195740768686
,40.0,sqrt,4,5,500,0.71571072319202,13.477482429007068,0.10048639599699527
,40.0,sqrt,4,5,800,0.7256857855361596,21.455114998971112,0.16255122201982886
,40.0,sqrt,4,10,200,0.7032418952618454,5.3407941369805485,0.05790551798418164
,40.0,sqrt,4,10,300,0.7057356608478803,7.954509763047099,0.0794572540326044
,40.0,sqrt,4,10,500,0.71571072319202,13.233654701034538,0.10958976903930306
,40.0,sqrt,4,10,800,0.7231920199501247,21.192952033947222,0.1711760099278763
,40.0,log2,1,2,200,0.6882793017456359,1.239277146058157,0.05799781496170908
,40.0,log2,1,2,300,0.6982543640897756,1.778536188066937,0.06868139805737883
,40.0,log2,1,2,500,0.71571072319202,2.9350929339416325,0.11079957406036556
,40.0,log2,1,2,800,0.7231920199501247,4.751942368107848,0.1648802940035239
,40.0,log2,1,5,200,0.6907730673316709,1.1695930119603872,0.0570348110049963
,40.0,log2,1,5,300,0.7107231920199502,1.85670297103934,0.07774259999860078
,40.0,log2,1,5,500,0.7306733167082294,2.848072426044382,0.08996705897152424
,40.0,log2,1,5,800,0.7256857855361596,4.591959600918926,0.15311676601413637
,40.0,log2,1,10,200,0.6882793017456359,1.0955851119942963,0.057703334954567254
,40.0,log2,1,10,300,0.7082294264339152,1.6584936929866672,0.07725419092457741
,40.0,log2,1,10,500,0.7107231920199502,2.7225375099806115,0.11194671806879342
,40.0,log2,1,10,800,0.713216957605985,4.29107148910407,0.16030180302914232
,40.0,log2,2,2,200,0.7032418952618454,1.1372710479190573,0.058168931980617344
,40.0,log2,2,2,300,0.7082294264339152,1.6923934310907498,0.07961949403397739
,40.0,log2,2,2,500,0.7206982543640897,2.9106664820574224,0.11079252604395151
,40.0,log2,2,2,800,0.7206982543640897,4.402785105048679,0.15138352802023292
,40.0,log2,2,5,200,0.7032418952618454,1.1246909269830212,0.058292237925343215
,40.0,log2,2,5,300,0.6932668329177057,1.6692163799889386,0.07704479398671538
,40.0,log2,2,5,500,0.6982543640897756,2.8205162830417976,0.11029544204939157
,40.0,log2,2,5,800,0.7082294264339152,4.367329044034705,0.16163173492532223
,40.0,log2,2,10,200,0.685785536159601,1.0697119130054489,0.05808822496328503
,40.0,log2,2,10,300,0.683291770573566,1.640558497980237,0.07871104206424206
,40.0,log2,2,10,500,0.7007481296758105,2.692046668031253,0.10999699705280364
,40.0,log2,2,10,800,0.713216957605985,4.243151488946751,0.1510558850131929
,40.0,log2,4,2,200,0.6882793017456359,1.0180283980444074,0.057125609018839896
,40.0,log2,4,2,300,0.7082294264339152,1.5152073369827121,0.07759732799604535
,40.0,log2,4,2,500,0.7256857855361596,2.539382677990943,0.10752499499358237
,40.0,log2,4,2,800,0.7281795511221946,4.0000410249922425,0.15333176089916378
,40.0,log2,4,5,200,0.6882793017456359,1.016043166979216,0.05599840800277889
,40.0,log2,4,5,300,0.7082294264339152,1.5263361940160394,0.06733413005713373
,40.0,log2,4,5,500,0.7256857855361596,2.5684038440231234,0.11197709606494755
,40.0,log2,4,5,800,0.7281795511221946,3.9838442349573597,0.16067651798948646
,40.0,log2,4,10,200,0.6957605985037406,1.028034629067406,0.04671628505457193
,40.0,log2,4,10,300,0.7007481296758105,1.5037672569742426,0.07744256895966828
,40.0,log2,4,10,500,0.7107231920199502,2.486671401071362,0.11953643604647368
,40.0,log2,4,10,800,0.713216957605985,3.9728798699798062,0.160533741931431
