class_weight,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,validation_position_accuracy,fit_seconds,predict_seconds
balanced,40.0,log2,4,5,200,0.7121212121212122,1.1970410499488935,0.055436105001717806
balanced,40.0,log2,4,5,300,0.7363636363636363,1.8175140479579568,0.07930381107144058
balanced,40.0,log2,4,5,500,0.7454545454545455,2.9447582060238346,0.10738394607324153
balanced,40.0,log2,4,5,800,0.7454545454545455,4.644887891947292,0.1485081260325387
balanced,40.0,log2,4,10,200,0.6878787878787879,1.1877021049149334,0.055597863043658435
balanced,40.0,log2,4,10,300,0.7181818181818181,1.7464101570658386,0.07839780696667731
balanced,40.0,log2,4,10,500,0.7333333333333333,2.874462758889422,0.10851318796630949
balanced,40.0,log2,4,10,800,0.7363636363636363,4.581869935966097,0.16063766996376216
,,sqrt,1,2,200,0.7393939393939394,6.687654676032253,0.056048118975013494
,,sqrt,1,2,300,0.7545454545454545,9.958924342063256,0.07381362502928823
,,sqrt,1,2,500,0.7606060606060606,16.459680687985383,0.09769850701559335
,,sqrt,1,2,800,0.7757575757575758,26.17638952692505,0.16287742997519672
,,sqrt,1,5,200,0.7151515151515152,6.484672175953165,0.05563481303397566
,,sqrt,1,5,300,0.7545454545454545,9.779711594921537,0.06565898505505174
,,sqrt,1,5,500,0.7393939393939394,16.688542797928676,0.10848599195014685
,,sqrt,1,5,800,0.7454545454545455,25.85601994697936,0.14105918200220913
,,sqrt,1,10,200,0.7303030303030303,6.394040977000259,0.054254316026344895
,,sqrt,1,10,300,0.7272727272727273,9.538096396951005,0.07562238804530352
,,sqrt,1,10,500,0.7212121212121212,15.783781438018195,0.10861427104100585
,,sqrt,1,10,800,0.7333333333333333,25.04571578197647,0.1305948180379346
,,sqrt,2,2,200,0.7393939393939394,6.361873392015696,0.05458275496494025
,,sqrt,2,2,300,0.7575757575757576,9.603439321974292,0.07544017198961228
,,sqrt,2,2,500,0.7484848484848485,15.873636477044784,0.10790998209267855
,,sqrt,2,2,800,0.7696969696969697,25.427513358998112,0.15868409594986588
,,sqrt,2,5,200,0.7424242424242424,6.337842672946863,0.055003337911330163
,,sqrt,2,5,300,0.7333333333333333,9.451954565010965,0.06460126210004091
,,sqrt,2,5,500,0.7666666666666667,15.68185069190804,0.10785884503275156
,,sqrt,2,5,800,0.7606060606060606,25.119739109068178,0.15042008296586573
,,sqrt,2,10,200,0.7363636363636363,6.220806124038063,0.04468532803002745
,,sqrt,2,10,300,0.7363636363636363,9.35466120694764,0.07710795197635889
,,sqrt,2,10,500,0.7242424242424242,15.506448058993556,0.1088745869928971
,,sqrt,2,10,800,0.7424242424242424,24.529258866095915,0.15974863700103015
,,sqrt,4,2,200,0.7242424242424242,5.7860188509803265,0.05489881103858352
,,sqrt,4,2,300,0.7424242424242424,8.634710040991195,0.07843752403277904
,,sqrt,4,2,500,0.7484848484848485,14.2746347830398,0.10813077003695071
,,sqrt,4,2,800,0.7303030303030303,22.815470378031023,0.14794385491404682
,,sqrt,4,5,200,0.7242424242424242,5.7534992499277,0.05522018496412784
,,sqrt,4,5,300,0.7424242424242424,8.557123032049276,0.07460409798659384
,,sqrt,4,5,500,0.7484848484848485,14.705363565939479,0.10832007497083396
,,sqrt,4,5,800,0.7303030303030303,22.793143660062924,0.15848711202852428
,,sqrt,4,10,200,0.7333333333333333,5.8585828699870035,0.05512982700020075
