CSI_DATA,8715,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135638559,0,100,0,128,1,"[100,-64,5,0,-27,-20,-30,-18,-31,-16,-32,-13,-32,-9,-31,-6,-29,-4,-25,-2,-21,-2,-18,-2,-14,-3,-11,-5,-7,-8,-3,-11,0,-13,2,-16,4,-18,5,-19,6,-19,6,-18,6,-16,7,-14,7,-11,8,-8,9,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,15,16,14,13,13,9,12,6,11,1,11,-3,11,-8,12,-12,14,-16,15,-19,16,-21,18,-22,19,-22,20,-20,21,-18,20,-15,18,-13,16,-10,13,-8,9,-7,4,-7,-1,-8,-6,-10,-11,-12,-15,-15,-18]"
CSI_DATA,8716,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135651948,0,100,0,128,1,"[100,-64,5,0,-30,1,-31,3,-30,6,-29,8,-28,10,-25,11,-22,12,-19,11,-16,10,-13,8,-11,5,-9,1,-8,-3,-6,-6,-5,-10,-5,-13,-4,-15,-4,-16,-3,-17,-3,-16,-2,-15,-1,-14,1,-12,3,-9,5,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,20,-5,18,-4,15,-2,12,-1,10,2,7,5,5,8,2,11,1,15,0,18,-1,21,-1,24,-1,25,0,25,1,24,2,22,2,20,2,16,2,13,0,9,-2,5,-5,2,-9,-1,-13,-3,-17,-4,-20,-4]"
CSI_DATA,8717,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135664406,0,100,0,128,1,"[100,-64,5,0,-29,16,-29,19,-27,21,-25,23,-23,24,-19,24,-16,23,-14,21,-11,18,-9,14,-8,10,-8,5,-9,1,-10,-3,-11,-7,-12,-11,-12,-14,-13,-16,-12,-16,-11,-16,-10,-16,-8,-15,-5,-13,-3,-12,0,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,17,-17,16,-15,15,-12,13,-9,11,-5,10,0,9,4,9,9,9,14,10,19,11,23,12,25,13,26,15,26,15,25,15,23,14,20,13,17,10,13,7,10,2,7,-3,5,-8,4,-13,4,-18,5,-21,6]"
CSI_DATA,8718,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135676700,0,100,0,128,1,"[100,-64,5,0,27,12,29,10,30,8,31,5,30,3,28,1,26,-1,22,-2,19,-3,15,-2,12,0,8,2,5,5,2,8,-1,11,-3,13,-5,15,-6,16,-7,16,-7,15,-8,14,-8,12,-8,9,-8,5,-8,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-22,-3,-20,-3,-17,-4,-14,-5,-10,-6,-6,-8,-2,-10,1,-13,4,-16,7,-19,9,-21,11,-24,11,-25,10,-26,9,-25,7,-24,5,-22,4,-19,3,-15,3,-11,3,-6,5,-1,7,3,10,7,13,10,16,12]"
CSI_DATA,8725,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135768562,0,100,0,128,1,"[100,-64,5,0,11,-29,8,-31,6,-32,3,-32,0,-31,-3,-29,-4,-26,-5,-23,-5,-20,-3,-16,-1,-13,2,-10,5,-7,9,-6,12,-4,14,-3,16,-2,18,-2,18,-1,18,0,16,1,14,2,12,3,10,5,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-14,17,-13,15,-12,12,-11,9,-11,6,-11,2,-12,-2,-13,-7,-15,-10,-17,-14,-19,-16,-20,-17,-21,-18,-22,-17,-22,-16,-22,-14,-20,-12,-18,-10,-14,-8,-10,-7,-6,-7,-1,-8,3,-9,7,-12,10,-15,12,-18]"
CSI_DATA,8727,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135808858,0,100,0,128,1,"[100,-64,5,0,-32,-11,-34,-9,-35,-6,-35,-3,-34,0,-32,2,-29,4,-25,4,-21,4,-17,3,-14,0,-10,-3,-7,-6,-4,-10,-1,-13,1,-16,2,-18,3,-19,4,-20,5,-19,5,-17,5,-15,6,-12,7,-8,8,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,1,21,2,17,2,14,3,10,5,6,8,2,10,-2,13,-5,17,-7,20,-10,23,-11,25,-10,27,-10,27,-8,27,-7,25,-5,23,-4,19,-3,15,-4,10,-4,5,-6,0,-9,-4,-13,-8,-17,-11,-20,-13]"
CSI_DATA,8728,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135819916,0,100,0,128,1,"[100,-64,5,0,-13,29,-11,31,-8,33,-5,33,-2,32,0,30,2,27,3,24,3,20,2,16,0,12,-3,9,-6,6,-10,3,-13,1,-16,-1,-18,-2,-20,-3,-20,-4,-19,-4,-18,-5,-15,-6,-13,-6,-10,-8,-8,-9,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,7,-23,7,-21,7,-18,7,-14,8,-10,9,-6,10,-2,13,3,15,7,18,10,21,13,23,14,25,15,26,14,26,12,25,10,23,8,20,6,16,5,11,4,6,4,1,5,-4,7,-8,10,-11,14,-13,17]"
CSI_DATA,8729,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135831328,0,100,0,128,1,"[100,-64,5,0,12,28,15,28,18,27,20,25,21,22,21,19,20,16,18,13,15,11,12,9,9,8,4,7,0,7,-5,7,-9,8,-12,8,-14,9,-16,9,-16,8,-16,7,-15,6,-14,4,-12,2,-10,-1,-9,-4,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-16,-16,-14,-15,-11,-14,-8,-12,-4,-11,0,-10,5,-9,9,-9,14,-9,17,-10,21,-10,23,-11,24,-12,24,-13,23,-14,21,-14,18,-13,15,-11,11,-9,8,-6,5,-2,4,3,2,8,2,12,3,17,4,20]"
CSI_DATA,8730,d8:b1:90:db:e8:90,-57,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135842334,0,100,0,128,1,"[100,-64,5,0,-26,-16,-28,-14,-30,-12,-30,-9,-30,-6,-28,-4,-26,-2,-23,0,-20,0,-16,0,-13,-2,-10,-4,-7,-7,-4,-10,-2,-13,0,-15,1,-17,3,-18,3,-18,4,-18,4,-17,4,-15,5,-12,6,-9,7,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,14,15,13,12,12,9,11,5,10,1,10,-3,10,-8,11,-11,12,-15,14,-18,15,-20,17,-20,18,-20,20,-19,20,-17,19,-14,18,-12,16,-9,13,-8,9,-7,5,-7,0,-8,-4,-9,-8,-12,-12,-14,-15]"
CSI_DATA,8731,d8:b1:90:db:e8:90,-58,11,1,7,0,0,1,0,1,0,1,-94,0,4,0,135860425,0,100,0,128,1,"[100,-64,5,0,-31,9,-31,12,-30,15,-28,17,-26,18,-23,19,-20,19,-17,18,-14,16,-12,12,-10,8,-9,4,-8,-1,-8,-5,-8,-9,-8,-12,-8,-15,-8,-16,-7,-17,-6,-18,-5,-17,-4,-15,-1,-14,1,-12,3,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,18,-15,17,-14,15,-11,13,-7,11,-4,9,0,8,5,7,10,7,14,7,18,8,22,8,25,9,26,10,27,11,26,11,23,11,20,10,17,8,13,5,10,1,6,-3,4,-8,2,-13,1,-17,1,-21,1]"
