CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,0,0,0,1,-94,0,9,0,10044349,0,100,0,0,10.4051,256,[100 -64 5 0 19 -14 19 -15 19 -14 19 -14 18 -14 17 -14 17 -15 17 -15 16 -15 16 -16 15 -15 15 -16 15 -16 15 -15 15 -15 15 -15 15 -15 15 -14 15 -13 15 -14 16 -13 15 -13 15 -12 15 -11 16 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -10 13 -10 13 -10 14 -10 14 -9 15 -10 16 -9 16 -9 17 -9 17 -10 17 -10 17 -10 17 -10 17 -10 18 -9 18 -10 18 -10 18 -11 18 -11 18 -11 18 -12 19 -12 19 -13 19 -14 19
CSI_DATA,STA,D8:B1:90:DB:E8:90,-50,11,1,7,0,0,1,1,1,0,1,-94,0,9,0,10112178,0,100,0,0,10.4726,384,[100 -64 5 0 26 -21 29 -22 29 -23 29 -25 28 -25 26 -25 25 -25 22 -24 19 -22 17 -20 14 -18 12 -15 10 -11 9 -7 7 -4 5 0 4 3 2 6 0 8 -1 11 -3 12 -4 13 -7 15 -8 15 -11 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 22 -11 22 -9 21 -7 20 -4 18 -2 16 -1 12 0 9 1 5 1 0 1 -4 0 -7 -1 -11 -3 -13 -4 -15 -5 -16 -5 -17 -6 -17 -6 -16 -4 -15 -2 -15 1 -14 4 -14 9 -14 13 -15 18 -16 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,1,1,0,1,-93,0,9,0,11312227,0,110,0,0,11.6729,384,[110 96 6 0 3 29 3 32 5 35 6 37 8 38 10 38 12 37 13 36 15 33 15 30 15 27 14 23 12 19 10 15 7 12 3 8 -1 6 -4 3 -8 1 -11 0 -14 -2 -16 -3 -17 -4 -18 -5 -18 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -24 1 -24 2 -24 1 -24 0 -23 0 -21 0 -19 0 -17 2 -14 3 -11 5 -8 7 -6 9 -3 11 -1 14 0 15 1 16 1 17 2 17 2 17 2 16 3 15 5 12 7 11 10 9 13 7 17 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-56,11,1,7,0,0,1,0,0,0,1,-93,0,9,0,12818874,0,110,0,0,13.1793,256,[110 96 6 0 22 -7 22 -7 21 -7 9 9 8 9 7 8 7 9 -6 15 -6 15 -5 15 -6 16 -4 9 -4 9 -4 9 -5 9 4 12 3 12 3 12 2 12 2 2 2 3 1 3 1 4 10 5 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 21 2 -16 -2 -17 -3 -18 -3 -19 -5 -4 26 -5 27 -5 28 -6 28 -7 37 -8 37 -8 38 -8 39 0 19 -1 19 -1 19 0 19 -6 18 -7 18 -6 17 -6 18 31 35 32 37 33 37 8 34 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,1,1,0,1,-94,0,9,0,13826636,0,110,0,0,14.1872,384,[110 96 6 0 18 24 20 26 24 28 26 28 27 27 28 25 29 23 28 20 27 18 25 16 22 14 18 12 15 11 11 11 7 10 4 10 0 10 -4 9 -6 9 -8 8 -10 8 -12 6 -13 5 -14 3 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -19 -15 -18 -16 -17 -16 -15 -16 -13 -14 -11 -13 -9 -10 -8 -7 -6 -3 -5 0 -4 4 -4 7 -5 10 -5 12 -6 13 -8 13 -8 13 -9 13 -9 12 -8 11 -6 10 -3 9 0 10 5 11 9 12 13 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-57,11,1,7,0,0,1,0,0,0,1,-94,0,9,0,14841838,0,110,0,0,15.2022,256,[110 96 6 0 -15 -4 -15 -3 -14 -3 -3 28 -2 28 0 28 2 28 2 22 3 21 5 21 7 20 1 8 1 8 2 8 2 8 12 8 13 8 13 7 13 7 0 -4 0 -4 0 -4 -1 -3 -2 -15 -2 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 19 -2 18 -19 6 -19 7 -19 7 -20 9 28 -13 30 -14 30 -15 30 -17 -9 1 -8 1 -7 1 -8 2 -29 -1 -30 0 -30 2 -30 4 21 -9 22 -11 22 -13 22 -16 -11 23 -10 24 -9 25 -20 -15 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,1,1,0,1,-94,0,9,0,15355134,0,110,0,0,15.7157,384,[110 96 6 0 23 -21 25 -24 26 -26 26 -29 24 -30 22 -31 20 -31 17 -30 15 -28 13 -26 12 -23 10 -20 10 -16 9 -12 9 -8 10 -4 10 -1 10 3 10 5 10 7 9 9 8 11 7 12 5 13 3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 14 -17 15 -16 16 -14 16 -12 15 -10 13 -8 11 -6 8 -5 5 -4 1 -4 -3 -4 -6 -5 -10 -6 -12 -8 -14 -9 -15 -10 -16 -11 -15 -11 -15 -10 -13 -8 -12 -5 -11 -1 -11 3 -11 8 -12 13 -14 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,1,1,0,1,-94,0,9,0,15863847,0,110,0,0,16.2244,384,[110 96 6 0 19 24 22 27 24 28 27 28 29 27 29 25 30 23 29 21 27 18 25 16 22 14 19 12 15 11 10 10 7 10 3 10 -1 9 -5 9 -7 8 -9 8 -11 7 -12 6 -13 5 -14 2 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -17 -19 -16 -18 -15 -18 -13 -17 -11 -16 -9 -13 -7 -10 -6 -7 -5 -3 -4 1 -4 4 -4 7 -5 10 -6 12 -8 13 -9 14 -10 13 -10 14 -10 12 -8 11 -7 11 -4 10 0 10 5 11 9 12 14 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,0,0,0,1,-94,0,9,0,16376008,0,110,0,0,16.7364,256,[110 96 6 0 -11 22 -10 22 -10 22 -10 22 -9 22 -9 22 -8 22 -8 22 -7 22 -7 22 -6 22 -7 22 -6 22 -7 22 -7 22 -7 22 -7 21 -7 21 -8 20 -8 19 -8 19 -9 19 -9 18 -10 16 -11 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 14 -6 13 -7 13 -7 13 -8 14 -8 14 -9 14 -10 14 -10 15 -10 15 -11 16 -12 16 -11 16 -12 16 -12 16 -12 16 -12 17 -12 17 -11 19 -11 19 -11 20 -11 20 -11 20 -10 21 -10 22 -10 22 ]
CSI_DATA,STA,D8:B1:90:DB:E8:90,-49,11,1,7,0,0,1,0,0,0,1,-94,0,9,0,18372454,0,110,0,0,18.7328,256,[110 96 6 0 -25 4 -24 4 -24 4 -24 4 -24 4 -24 4 -24 5 -23 6 -22 7 -22 7 -22 8 -22 8 -22 8 -22 7 -22 7 -21 8 -21 7 -21 7 -21 6 -21 6 -21 5 -20 5 -20 4 -20 3 -19 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 3 -15 2 -15 2 -16 2 -17 1 -17 1 -18 0 -19 0 -19 0 -19 0 -20 0 -20 0 -20 0 -20 0 -20 0 -21 1 -21 1 -21 2 -21 1 -21 1 -22 2 -23 2 -24 3 -24 4 -24 4 -25 4 ]
